wins,wins_by_sub,losses,losses_by_sub,opponent_wins,opponent_wins_by_sub,opponent_losses,opponent_losses_by_sub,wins_vs_opponent,wins_vs_opponent_by_sub,losses_vs_opponent,losses_vs_opponent_by_sub,result
99,76,27,6,30,16,10,3,1,1,1,0,3
99,76,27,6,146,49,47,18,0,0,1,0,3
99,76,27,6,179,85,39,11,0,0,4,1,3
99,76,27,6,101,31,52,20,0,0,4,0,3
99,76,27,6,101,31,52,20,0,0,4,0,3
99,76,27,6,101,31,52,20,0,0,4,0,3
99,76,27,6,101,31,52,20,0,0,4,0,3
99,76,27,6,85,54,31,9,2,1,1,1,2
99,76,27,6,87,28,12,4,0,0,1,1,2
99,76,27,6,42,10,19,7,0,0,1,0,3
99,76,27,6,11,7,2,0,0,0,1,0,3
99,76,27,6,17,6,11,3,0,0,1,0,3
99,76,27,6,85,54,31,9,2,1,1,1,0
99,76,27,6,30,2,25,7,1,1,0,0,0
99,76,27,6,85,54,31,9,2,1,1,1,1
99,76,27,6,74,39,41,20,1,1,0,0,0
99,76,27,6,81,13,42,6,1,0,0,0,1
99,76,27,6,30,16,10,3,1,1,1,0,0
99,76,27,6,41,27,21,9,1,1,0,0,0
99,76,27,6,16,9,15,5,1,1,0,0,0
99,76,27,6,28,20,12,3,1,0,0,0,1
51,28,23,4,36,23,17,6,0,0,1,0,3
51,28,23,4,18,11,16,1,0,0,1,0,3
51,28,23,4,83,18,39,15,0,0,1,0,3
51,28,23,4,36,8,15,3,0,0,1,0,3
51,28,23,4,51,17,19,6,0,0,1,0,3
51,28,23,4,111,55,29,2,0,0,1,1,2
51,28,23,4,75,15,24,8,1,1,2,0,3
51,28,23,4,86,32,21,4,0,0,1,0,3
51,28,23,4,67,10,27,10,0,0,1,0,3
51,28,23,4,75,15,24,8,1,1,2,0,3
51,28,23,4,30,1,26,12,0,0,1,0,3
51,28,23,4,47,26,25,6,1,1,1,0,3
51,28,23,4,87,27,25,5,1,0,1,0,3
51,28,23,4,26,19,10,2,1,0,2,1,3
51,28,23,4,160,71,46,7,0,0,2,0,3
51,28,23,4,26,19,10,2,1,0,2,1,2
51,28,23,4,76,48,31,7,0,0,1,1,2
51,28,23,4,56,10,26,2,0,0,1,0,3
51,28,23,4,69,48,25,4,0,0,1,1,2
51,28,23,4,160,71,46,7,0,0,2,0,3
51,28,23,4,14,6,7,1,0,0,1,0,3
51,28,23,4,87,27,25,5,1,0,1,0,1
51,28,23,4,60,26,49,17,3,3,0,0,0
51,28,23,4,37,11,24,8,1,0,0,0,1
51,28,23,4,54,13,30,4,1,1,0,0,0
51,28,23,4,76,35,26,3,2,0,0,0,1
51,28,23,4,66,31,43,12,1,1,0,0,0
51,28,23,4,76,35,26,3,2,0,0,0,1
51,28,23,4,79,27,36,7,1,1,0,0,0
51,28,23,4,136,37,42,10,1,0,0,0,1
51,28,23,4,84,25,34,13,1,1,0,0,0
51,28,23,4,90,12,56,7,1,0,0,0,1
51,28,23,4,60,26,49,17,3,3,0,0,0
51,28,23,4,48,35,30,13,1,1,0,0,0
51,28,23,4,49,38,41,17,1,1,0,0,0
51,28,23,4,45,15,36,12,1,1,0,0,0
51,28,23,4,86,35,16,1,1,0,0,0,1
51,28,23,4,75,15,24,8,1,1,2,0,0
51,28,23,4,74,25,33,8,1,0,0,0,1
51,28,23,4,60,26,49,17,3,3,0,0,0
51,28,23,4,39,23,21,7,1,1,0,0,0
51,28,23,4,47,26,25,6,1,1,1,0,0
51,28,23,4,26,19,10,2,1,0,2,1,1
51,28,23,4,17,5,37,8,1,1,0,0,0
51,28,23,4,61,20,49,7,1,0,0,0,1
51,28,23,4,166,47,52,4,1,0,0,0,1
51,28,23,4,92,24,40,2,1,0,0,0,1
51,28,23,4,35,13,22,2,1,0,0,0,1
51,28,23,4,13,8,10,2,1,1,0,0,0
51,28,23,4,61,29,37,5,1,0,0,0,1
25,21,3,1,69,48,25,4,0,0,1,1,2
25,21,3,1,68,17,30,4,0,0,1,1,2
25,21,3,1,68,17,30,4,0,0,1,1,4
25,21,3,1,32,23,14,3,0,0,1,0,3
25,21,3,1,43,29,27,6,1,1,0,0,0
25,21,3,1,57,48,26,3,2,2,0,0,0
25,21,3,1,35,13,22,2,1,0,0,0,1
25,21,3,1,48,35,30,13,1,1,0,0,0
25,21,3,1,38,18,35,14,1,1,0,0,0
25,21,3,1,57,48,26,3,2,2,0,0,0
25,21,3,1,109,48,55,17,1,0,0,0,1
25,21,3,1,50,12,17,1,1,0,0,0,1
40,16,41,10,48,24,18,6,0,0,1,0,3
40,16,41,10,160,78,42,6,0,0,2,0,3
40,16,41,10,19,4,7,0,0,0,2,0,3
40,16,41,10,34,19,10,1,0,0,2,1,2
40,16,41,10,76,62,7,0,0,0,2,1,2
40,16,41,10,160,78,42,6,0,0,2,0,3
40,16,41,10,47,27,6,1,0,0,1,1,2
40,16,41,10,34,19,10,1,0,0,2,1,3
40,16,41,10,59,37,21,5,0,0,1,1,2
40,16,41,10,95,45,45,7,1,0,1,0,3
40,16,41,10,11,8,4,0,0,0,1,0,3
40,16,41,10,107,55,60,2,0,0,1,0,3
40,16,41,10,19,4,7,0,0,0,2,0,3
40,16,41,10,157,73,27,4,0,0,2,1,2
40,16,41,10,76,62,7,0,0,0,2,1,3
40,16,41,10,61,20,49,7,0,0,1,0,3
40,16,41,10,23,8,11,2,0,0,1,0,3
40,16,41,10,106,61,40,8,0,0,1,0,3
40,16,41,10,51,17,35,15,1,0,1,0,3
40,16,41,10,216,112,24,0,0,0,1,0,3
40,16,41,10,115,39,71,10,0,0,2,0,3
40,16,41,10,72,41,46,19,0,0,2,2,2
40,16,41,10,182,113,34,3,0,0,1,0,3
40,16,41,10,72,41,46,19,0,0,2,2,2
40,16,41,10,146,44,62,22,0,0,1,0,3
40,16,41,10,115,39,71,10,0,0,2,0,3
40,16,41,10,95,49,26,10,0,0,1,0,3
40,16,41,10,157,73,27,4,0,0,2,1,3
40,16,41,10,95,45,45,7,1,0,1,0,1
40,16,41,10,51,17,35,15,1,0,1,0,1
40,16,41,10,112,55,50,8,1,0,0,0,1
40,16,41,10,136,37,42,10,1,0,0,0,1
40,16,41,10,130,63,19,5,1,0,0,0,1
40,16,41,10,110,76,34,17,1,0,0,0,1
40,16,41,10,48,19,27,11,1,1,0,0,0
9,5,3,0,156,83,61,6,0,0,1,0,3
9,5,3,0,34,12,9,3,0,0,1,0,3
9,5,3,0,135,52,61,16,0,0,1,0,3
9,5,3,0,23,10,14,5,1,0,0,0,1
21,10,5,3,66,9,40,17,0,0,1,0,3
21,10,5,3,62,37,21,3,0,0,1,0,3
21,10,5,3,101,31,52,20,0,0,1,1,2
21,10,5,3,72,41,46,19,0,0,1,1,2
21,10,5,3,72,31,25,7,1,1,0,0,0
21,10,5,3,56,7,40,6,1,0,0,0,1
21,10,5,3,27,8,17,2,1,0,0,0,1
21,10,5,3,65,14,12,2,1,0,0,0,1
21,10,5,3,18,2,15,5,2,1,0,0,0
21,10,5,3,18,2,15,5,2,1,0,0,1
16,7,11,5,52,22,20,8,0,0,1,0,3
16,7,11,5,90,12,56,7,0,0,1,0,3
16,7,11,5,27,10,6,2,0,0,1,1,2
16,7,11,5,13,8,10,2,0,0,1,1,2
16,7,11,5,36,10,10,2,0,0,1,0,3
16,7,11,5,63,31,33,8,0,0,1,1,2
16,7,11,5,20,4,7,2,0,0,1,0,3
16,7,11,5,50,22,19,4,0,0,1,1,2
16,7,11,5,27,14,16,5,0,0,1,1,2
16,7,11,5,18,2,15,5,1,0,0,0,1
10,2,6,3,65,41,11,1,0,0,1,1,2
10,2,6,3,216,112,24,0,0,0,1,1,2
10,2,6,3,14,4,7,1,0,0,1,1,2
10,2,6,3,8,5,14,8,3,0,0,0,1
10,2,6,3,8,5,14,8,3,0,0,0,1
10,2,6,3,8,5,14,8,3,0,0,0,1
20,8,1,0,75,45,25,8,3,0,1,0,3
20,8,1,0,75,45,25,8,3,0,1,0,1
20,8,1,0,75,45,25,8,3,0,1,0,1
20,8,1,0,75,45,25,8,3,0,1,0,1
21,8,11,2,60,26,49,17,0,0,1,1,2
21,8,11,2,26,9,30,12,1,0,1,0,3
21,8,11,2,111,29,55,9,2,0,1,0,3
21,8,11,2,216,112,24,0,0,0,2,0,3
21,8,11,2,15,3,14,3,0,0,2,0,3
21,8,11,2,15,3,14,3,0,0,2,0,3
21,8,11,2,78,23,17,5,0,0,2,0,3
21,8,11,2,216,112,24,0,0,0,2,0,3
21,8,11,2,77,44,25,0,0,0,1,1,2
21,8,11,2,4,1,1,0,0,0,1,0,3
21,8,11,2,78,23,17,5,0,0,2,0,3
21,8,11,2,26,9,30,12,1,0,1,0,1
21,8,11,2,111,29,55,9,2,0,1,0,1
21,8,11,2,111,29,55,9,2,0,1,0,1
21,8,11,2,18,4,16,11,1,1,0,0,0
21,8,11,2,12,3,9,2,1,0,0,0,1
21,8,11,2,27,23,22,8,1,0,0,0,1
21,8,11,2,11,3,6,0,1,0,0,0,1
92,24,40,2,58,12,26,8,0,0,1,0,3
92,24,40,2,128,41,47,11,0,0,4,1,2
92,24,40,2,253,52,35,9,0,0,2,0,3
92,24,40,2,128,41,47,11,0,0,4,1,3
92,24,40,2,95,49,26,10,0,0,1,0,3
92,24,40,2,36,22,31,6,1,0,1,0,3
92,24,40,2,128,41,47,11,0,0,4,1,3
92,24,40,2,20,4,13,6,0,0,1,0,3
92,24,40,2,253,52,35,9,0,0,2,0,3
92,24,40,2,115,39,71,10,0,0,1,0,3
92,24,40,2,84,25,34,13,1,0,1,0,3
92,24,40,2,157,73,27,4,0,0,1,0,3
92,24,40,2,130,63,19,5,0,0,1,1,2
92,24,40,2,5,1,1,1,0,0,1,1,2
92,24,40,2,120,47,39,13,0,0,1,0,3
92,24,40,2,77,22,31,10,0,0,1,0,3
92,24,40,2,59,26,21,3,1,0,1,0,3
92,24,40,2,77,14,57,15,1,0,2,0,3
92,24,40,2,77,14,57,15,1,0,2,0,3
92,24,40,2,107,55,60,2,0,0,2,0,3
92,24,40,2,43,11,18,5,1,0,1,0,3
92,24,40,2,101,23,43,11,1,0,3,0,3
92,24,40,2,101,23,43,11,1,0,3,0,3
92,24,40,2,112,37,16,7,0,0,2,0,3
92,24,40,2,112,37,16,7,0,0,2,0,3
92,24,40,2,101,23,43,11,1,0,3,0,3
92,24,40,2,107,55,60,2,0,0,2,0,3
92,24,40,2,135,52,61,16,0,0,1,0,3
92,24,40,2,30,2,25,7,0,0,1,0,3
92,24,40,2,128,41,47,11,0,0,4,1,3
92,24,40,2,51,28,23,4,0,0,1,0,3
92,24,40,2,86,41,28,3,0,0,1,0,3
92,24,40,2,84,25,34,13,1,0,1,0,1
92,24,40,2,36,22,31,6,1,0,1,0,1
92,24,40,2,60,40,58,26,1,0,0,0,1
92,24,40,2,51,17,35,15,1,0,0,0,1
92,24,40,2,19,4,7,0,1,0,0,0,1
92,24,40,2,79,27,36,7,1,0,0,0,1
92,24,40,2,31,9,20,8,1,0,0,0,1
92,24,40,2,69,48,25,4,2,0,0,0,1
92,24,40,2,101,23,43,11,1,0,3,0,1
92,24,40,2,112,55,50,8,1,0,0,0,1
92,24,40,2,74,25,33,8,2,0,0,0,1
92,24,40,2,69,48,25,4,2,0,0,0,1
92,24,40,2,149,60,33,4,1,0,0,0,1
92,24,40,2,49,38,41,17,2,1,0,0,0
92,24,40,2,32,20,23,9,1,0,0,0,1
92,24,40,2,26,4,26,2,1,0,0,0,1
92,24,40,2,59,26,21,3,1,0,1,0,1
92,24,40,2,18,7,11,4,2,0,0,0,1
92,24,40,2,74,25,33,8,2,0,0,0,1
92,24,40,2,65,43,53,21,1,0,0,0,1
92,24,40,2,70,49,18,8,1,0,0,0,1
92,24,40,2,56,16,13,5,1,0,0,0,1
92,24,40,2,63,25,31,4,1,0,0,0,1
92,24,40,2,43,11,18,5,1,0,1,0,1
92,24,40,2,179,85,39,11,1,0,0,0,1
92,24,40,2,18,7,11,4,2,0,0,0,1
92,24,40,2,77,14,57,15,1,0,2,0,1
92,24,40,2,43,36,14,3,2,0,0,0,1
92,24,40,2,43,36,14,3,2,0,0,0,1
92,24,40,2,27,21,19,15,1,1,0,0,0
92,24,40,2,61,37,15,2,1,1,0,0,0
92,24,40,2,146,49,47,18,1,0,0,0,1
92,24,40,2,48,10,33,4,1,0,0,0,1
92,24,40,2,43,14,17,1,1,0,0,0,1
92,24,40,2,72,41,46,19,1,0,0,0,1
92,24,40,2,23,6,11,0,1,0,0,0,1
92,24,40,2,33,7,17,2,1,0,0,0,1
92,24,40,2,49,38,41,17,2,1,0,0,1
19,8,6,0,75,15,24,8,0,0,1,0,3
19,8,6,0,107,55,60,2,0,0,1,0,3
19,8,6,0,94,60,25,10,0,0,1,0,3
19,8,6,0,90,12,56,7,0,0,1,0,3
19,8,6,0,253,52,35,9,0,0,1,0,3
19,8,6,0,51,17,35,15,1,0,0,0,1
19,8,6,0,72,41,46,19,1,0,0,0,1
19,8,6,0,52,28,26,6,1,0,0,0,1
48,10,33,4,106,61,40,8,0,0,2,2,2
48,10,33,4,30,7,15,8,0,0,1,0,3
48,10,33,4,130,63,19,5,0,0,2,1,2
48,10,33,4,130,63,19,5,0,0,2,1,3
48,10,33,4,66,51,30,10,0,0,0,0,4
48,10,33,4,128,41,47,11,0,0,1,0,3
48,10,33,4,135,52,61,16,0,0,1,0,3
48,10,33,4,115,32,33,10,0,0,1,0,3
48,10,33,4,83,18,39,15,0,0,1,0,3
48,10,33,4,106,61,40,8,0,0,2,2,2
48,10,33,4,50,9,17,7,0,0,1,0,3
48,10,33,4,149,60,33,4,0,0,2,0,3
48,10,33,4,88,38,31,3,0,0,1,0,3
48,10,33,4,110,76,34,17,0,0,1,0,3
48,10,33,4,149,60,33,4,0,0,2,0,3
48,10,33,4,179,85,39,11,0,0,1,0,3
48,10,33,4,74,25,33,8,0,0,2,0,3
48,10,33,4,74,25,33,8,0,0,2,0,3
48,10,33,4,18,7,11,4,0,0,1,0,3
48,10,33,4,75,33,26,4,0,0,1,0,3
48,10,33,4,107,55,60,2,0,0,3,0,3
48,10,33,4,107,55,60,2,0,0,3,0,3
48,10,33,4,55,21,20,3,0,0,1,0,3
48,10,33,4,24,13,11,3,0,0,1,0,3
48,10,33,4,67,19,46,15,0,0,1,0,3
48,10,33,4,34,17,17,6,0,0,1,0,3
48,10,33,4,12,10,5,1,0,0,1,0,3
48,10,33,4,33,7,17,2,0,0,1,0,3
48,10,33,4,92,24,40,2,0,0,1,0,3
48,10,33,4,107,55,60,2,0,0,3,0,3
48,10,33,4,11,5,15,3,1,0,0,0,1
48,10,33,4,47,26,25,6,1,0,0,0,1
48,10,33,4,28,10,16,6,1,0,0,0,1
48,10,33,4,199,71,22,1,1,0,0,0,1
48,10,33,4,156,83,61,6,1,0,0,0,1
48,10,33,4,58,29,31,14,1,1,0,0,0
48,10,33,4,27,8,17,2,1,0,0,0,1
48,10,33,4,42,18,23,2,1,0,0,0,1
48,10,33,4,77,14,57,15,1,0,0,0,1
48,10,33,4,72,41,46,19,1,0,0,0,1
48,10,33,4,48,19,27,11,1,0,0,0,1
48,10,33,4,23,7,18,5,1,0,0,0,1
48,10,33,4,65,43,53,21,1,0,0,0,1
48,10,33,4,17,8,16,4,1,0,0,0,1
48,10,33,4,15,3,14,3,1,0,0,0,1
48,10,33,4,25,9,27,12,1,0,0,0,1
18,11,16,1,69,48,25,4,0,0,2,1,2
18,11,16,1,36,8,15,3,0,0,2,0,3
18,11,16,1,253,52,35,9,0,0,2,0,3
18,11,16,1,36,8,15,3,0,0,2,0,3
18,11,16,1,112,55,50,8,0,0,1,0,3
18,11,16,1,253,52,35,9,0,0,2,0,3
18,11,16,1,63,20,31,19,0,0,1,0,3
18,11,16,1,45,12,34,10,0,0,1,0,3
18,11,16,1,11,2,9,2,0,0,1,0,3
18,11,16,1,66,51,30,10,0,0,1,0,3
18,11,16,1,149,60,33,4,0,0,1,0,3
18,11,16,1,69,48,25,4,0,0,2,1,3
18,11,16,1,80,64,5,1,0,0,1,0,3
18,11,16,1,89,37,41,10,0,0,1,0,3
18,11,16,1,51,28,23,4,1,0,0,0,1
18,11,16,1,83,18,39,15,1,0,0,0,1
18,11,16,1,87,27,25,5,1,0,0,0,1
18,11,16,1,110,76,34,17,1,1,0,0,0
18,11,16,1,90,12,56,7,1,0,0,0,1
18,11,16,1,30,7,15,8,1,1,0,0,0
18,11,16,1,107,55,60,2,1,0,0,0,1
18,11,16,1,65,43,53,21,1,1,0,0,0
18,11,16,1,146,44,62,22,1,1,0,0,0
18,11,16,1,115,39,71,10,2,0,0,0,1
18,11,16,1,115,39,71,10,2,0,0,0,1
29,12,3,1,77,44,25,0,0,0,1,0,3
29,12,3,1,78,23,17,5,2,0,1,0,3
29,12,3,1,42,16,3,0,0,0,1,1,2
29,12,3,1,17,5,5,0,2,0,0,0,1
29,12,3,1,111,29,55,9,2,0,0,0,1
29,12,3,1,40,12,16,4,1,0,0,0,1
29,12,3,1,111,29,55,9,2,0,0,0,1
29,12,3,1,58,24,21,4,2,0,0,0,1
29,12,3,1,54,13,30,4,1,0,0,0,1
29,12,3,1,17,5,5,0,2,0,0,0,1
29,12,3,1,26,8,5,1,1,0,0,0,1
29,12,3,1,78,23,17,5,2,0,1,0,1
29,12,3,1,58,24,21,4,2,0,0,0,1
29,12,3,1,31,1,19,5,1,1,0,0,0
29,12,3,1,78,23,17,5,2,0,1,0,1
146,49,47,18,75,33,26,4,0,0,1,0,3
146,49,47,18,83,18,39,15,0,0,1,1,2
146,49,47,18,156,83,61,6,0,0,2,2,2
146,49,47,18,101,31,52,20,0,0,1,0,3
146,49,47,18,156,83,61,6,0,0,2,2,2
146,49,47,18,18,7,11,4,0,0,1,1,2
146,49,47,18,39,23,12,2,0,0,1,1,2
146,49,47,18,90,12,56,7,0,0,2,0,3
146,49,47,18,149,60,33,4,0,0,1,0,3
146,49,47,18,110,76,34,17,0,0,1,1,2
146,49,47,18,90,12,56,7,0,0,2,0,3
146,49,47,18,74,25,33,8,0,0,1,0,3
146,49,47,18,146,44,62,22,0,0,1,0,3
146,49,47,18,18,5,21,6,0,0,1,0,3
146,49,47,18,243,135,49,22,0,0,1,1,2
146,49,47,18,182,113,34,3,0,0,1,1,2
146,49,47,18,34,8,22,7,1,0,1,0,3
146,49,47,18,71,19,10,2,0,0,4,1,3
146,49,47,18,32,20,6,0,0,0,1,0,3
146,49,47,18,112,55,50,8,1,0,1,1,2
146,49,47,18,50,12,17,1,0,0,1,0,3
146,49,47,18,71,19,10,2,0,0,4,1,3
146,49,47,18,71,19,10,2,0,0,4,1,3
146,49,47,18,112,37,16,7,0,0,3,2,2
146,49,47,18,27,14,16,5,0,0,1,0,3
146,49,47,18,101,23,43,11,0,0,2,1,3
146,49,47,18,112,37,16,7,0,0,3,2,3
146,49,47,18,101,23,43,11,0,0,2,1,2
146,49,47,18,92,24,40,2,0,0,1,0,3
146,49,47,18,112,37,16,7,0,0,3,2,2
146,49,47,18,30,20,7,2,0,0,2,0,3
146,49,47,18,30,20,7,2,0,0,2,0,3
146,49,47,18,70,49,18,8,0,0,3,2,3
146,49,47,18,70,49,18,8,0,0,3,2,2
146,49,47,18,77,22,31,10,0,0,1,1,2
146,49,47,18,71,19,10,2,0,0,4,1,2
146,49,47,18,160,71,46,7,0,0,1,0,3
146,49,47,18,13,4,4,0,0,0,1,0,3
146,49,47,18,14,4,5,0,1,0,1,0,3
146,49,47,18,70,49,18,8,0,0,3,2,2
146,49,47,18,50,22,19,4,2,0,1,0,3
146,49,47,18,45,24,27,15,1,0,0,0,1
146,49,47,18,66,9,40,17,1,0,0,0,1
146,49,47,18,58,29,31,14,1,0,0,0,1
146,49,47,18,48,19,27,11,1,1,0,0,0
146,49,47,18,94,60,25,10,1,0,0,0,1
146,49,47,18,46,18,27,7,1,0,0,0,1
146,49,47,18,41,15,19,4,2,0,0,0,1
146,49,47,18,112,55,50,8,1,0,1,1,1
146,49,47,18,49,38,41,17,1,0,0,0,1
146,49,47,18,41,15,19,4,2,0,0,0,1
146,49,47,18,28,5,15,5,1,0,0,0,1
146,49,47,18,34,8,22,7,1,0,1,0,1
146,49,47,18,40,10,29,8,1,0,0,0,1
146,49,47,18,14,3,7,2,1,0,0,0,1
146,49,47,18,33,16,18,6,1,0,0,0,1
146,49,47,18,42,18,23,2,1,0,0,0,1
146,49,47,18,76,48,31,7,1,0,0,0,1
146,49,47,18,99,76,27,6,1,0,0,0,1
146,49,47,18,83,10,38,18,1,0,0,0,1
146,49,47,18,40,5,29,4,1,0,0,0,1
146,49,47,18,20,4,6,1,2,0,0,0,1
146,49,47,18,45,7,28,11,2,2,0,0,0
146,49,47,18,45,7,28,11,2,2,0,0,0
146,49,47,18,50,22,19,4,2,0,1,0,1
146,49,47,18,59,25,34,8,1,0,0,0,1
146,49,47,18,36,10,10,2,2,0,0,0,1
146,49,47,18,50,22,19,4,2,0,1,0,1
146,49,47,18,20,4,6,1,2,0,0,0,1
146,49,47,18,10,6,4,4,1,1,0,0,0
146,49,47,18,17,5,37,8,1,0,0,0,1
146,49,47,18,36,10,10,2,2,0,0,0,1
146,49,47,18,23,10,14,5,1,0,0,0,1
146,49,47,18,48,35,30,13,1,1,0,0,0
146,49,47,18,45,15,36,12,1,0,0,0,1
146,49,47,18,52,22,20,8,1,0,0,0,1
146,49,47,18,14,4,5,0,1,0,1,0,1
146,49,47,18,11,1,9,1,1,0,0,0,1
146,49,47,18,14,2,12,0,1,0,0,0,1
146,49,47,18,21,7,12,5,1,0,0,0,1
33,7,17,2,67,19,46,15,0,0,1,0,3
33,7,17,2,18,7,11,4,0,0,1,0,3
33,7,17,2,146,44,62,22,0,0,2,0,3
33,7,17,2,86,41,28,3,0,0,1,0,3
33,7,17,2,71,19,10,2,0,0,1,1,2
33,7,17,2,253,52,35,9,0,0,1,0,3
33,7,17,2,30,2,25,7,0,0,1,0,3
33,7,17,2,92,24,40,2,0,0,1,0,3
33,7,17,2,61,20,49,7,0,0,1,0,3
33,7,17,2,63,16,29,7,0,0,1,0,3
33,7,17,2,182,113,34,3,0,0,2,1,3
33,7,17,2,182,113,34,3,0,0,2,1,2
33,7,17,2,20,4,7,2,1,0,1,0,3
33,7,17,2,63,20,31,19,0,0,1,0,3
33,7,17,2,120,47,39,13,0,0,1,0,3
33,7,17,2,146,44,62,22,0,0,2,0,3
33,7,17,2,34,17,17,6,2,0,0,0,1
33,7,17,2,72,41,46,19,1,0,0,0,1
33,7,17,2,48,10,33,4,1,0,0,0,1
33,7,17,2,42,26,21,5,1,0,0,0,1
33,7,17,2,14,5,7,3,1,0,0,0,1
33,7,17,2,43,14,17,1,1,0,0,0,1
33,7,17,2,20,4,7,2,1,0,1,0,1
33,7,17,2,81,13,42,6,1,0,0,0,1
33,7,17,2,45,24,27,15,1,0,0,0,1
33,7,17,2,16,9,15,5,1,0,0,0,1
33,7,17,2,12,4,8,2,1,0,0,0,1
33,7,17,2,34,17,17,6,2,0,0,0,1
33,7,17,2,52,28,26,6,1,0,0,0,1
33,7,17,2,51,17,35,15,1,0,0,0,1
24,7,11,1,32,7,5,1,0,0,1,0,3
24,7,11,1,76,62,7,0,0,0,1,0,3
24,7,11,1,47,27,6,1,1,0,1,0,3
24,7,11,1,59,37,21,5,0,0,1,0,3
24,7,11,1,160,78,42,6,0,0,1,0,3
24,7,11,1,120,47,39,13,0,0,1,0,3
24,7,11,1,106,61,40,8,2,0,1,1,2
24,7,11,1,86,56,17,6,0,0,1,0,3
24,7,11,1,70,10,21,5,1,0,0,0,1
24,7,11,1,47,27,6,1,1,0,1,0,1
24,7,11,1,106,61,40,8,2,0,1,1,1
24,7,11,1,106,61,40,8,2,0,1,1,1
24,7,11,1,95,45,45,7,1,0,0,0,1
24,7,11,1,61,20,49,7,1,0,0,0,1
59,25,34,8,166,47,52,4,0,0,1,0,3
59,25,34,8,110,76,34,17,0,0,2,1,2
59,25,34,8,50,9,17,7,0,0,1,0,3
59,25,34,8,156,83,61,6,0,0,1,1,2
59,25,34,8,110,76,34,17,0,0,2,1,3
59,25,34,8,85,54,31,9,1,0,1,0,3
59,25,34,8,77,14,57,15,0,0,1,0,3
59,25,34,8,88,38,31,3,0,0,3,0,3
59,25,34,8,88,38,31,3,0,0,3,0,3
59,25,34,8,88,38,31,3,0,0,3,0,3
59,25,34,8,38,13,9,2,0,0,1,0,3
59,25,34,8,74,25,33,8,0,0,0,0,4
59,25,34,8,58,12,26,8,0,0,1,0,3
59,25,34,8,43,36,14,3,0,0,1,1,2
59,25,34,8,112,37,16,7,0,0,1,0,3
59,25,34,8,57,36,16,4,0,0,1,0,3
59,25,34,8,146,44,62,22,0,0,1,0,3
59,25,34,8,128,41,47,11,0,0,1,1,2
59,25,34,8,160,71,46,7,0,0,1,0,3
59,25,34,8,39,23,12,2,0,0,1,0,3
59,25,34,8,94,60,25,10,0,0,1,0,3
59,25,34,8,67,10,27,10,0,0,1,0,3
59,25,34,8,52,22,20,8,0,0,1,0,3
59,25,34,8,51,17,19,6,0,0,1,0,3
59,25,34,8,15,4,13,3,0,0,1,0,3
59,25,34,8,28,5,15,5,0,0,1,0,3
59,25,34,8,146,49,47,18,0,0,1,0,3
59,25,34,8,85,54,31,9,1,0,1,0,1
59,25,34,8,37,11,24,8,1,1,0,0,0
59,25,34,8,45,24,27,15,1,1,0,0,0
59,25,34,8,27,21,19,15,1,1,0,0,0
59,25,34,8,45,7,28,11,1,1,0,0,0
25,19,15,3,13,7,8,1,0,0,2,0,3
25,19,15,3,9,2,1,0,0,0,1,0,3
25,19,15,3,13,7,8,1,0,0,2,0,3
25,19,15,3,160,78,42,6,0,0,1,0,3
25,19,15,3,36,21,22,2,0,0,1,0,3
25,19,15,3,160,78,42,6,0,0,1,0,4
25,19,15,3,51,20,20,8,1,1,1,0,3
25,19,15,3,138,72,14,4,0,0,1,0,3
25,19,15,3,182,113,34,3,0,0,2,1,3
25,19,15,3,182,113,34,3,0,0,2,1,2
25,19,15,3,13,2,6,0,0,0,1,0,3
25,19,15,3,77,21,21,4,0,0,2,0,3
25,19,15,3,77,21,21,4,0,0,2,0,3
25,19,15,3,70,10,21,5,1,1,0,0,0
25,19,15,3,48,24,18,6,1,0,0,0,1
25,19,15,3,17,11,7,0,1,0,0,0,1
25,19,15,3,97,63,11,1,1,1,0,0,0
25,19,15,3,51,20,20,8,1,1,1,0,0
25,19,15,3,12,7,7,4,1,1,0,0,0
25,19,15,3,61,20,49,7,1,1,0,0,0
25,19,15,3,89,37,35,10,1,1,0,0,0
42,33,24,11,36,23,17,6,0,0,1,1,2
42,33,24,11,76,48,31,7,0,0,3,3,2
42,33,24,11,94,60,25,10,0,0,1,1,2
42,33,24,11,61,37,15,2,0,0,1,1,2
42,33,24,11,76,48,31,7,0,0,3,3,2
42,33,24,11,25,16,7,4,0,0,1,0,3
42,33,24,11,74,25,33,8,0,0,1,1,2
42,33,24,11,14,6,7,1,0,0,1,0,3
42,33,24,11,65,43,53,21,0,0,1,0,3
42,33,24,11,63,21,34,9,0,0,1,0,3
42,33,24,11,61,29,37,5,0,0,1,0,3
42,33,24,11,76,48,31,7,0,0,3,3,2
42,33,24,11,83,10,38,18,0,0,1,0,3
42,33,24,11,81,13,42,6,0,0,1,0,3
47,26,25,6,56,10,26,2,0,0,1,1,2
47,26,25,6,68,17,30,4,1,0,1,0,3
47,26,25,6,86,35,16,1,0,0,2,0,3
47,26,25,6,86,35,16,1,0,0,2,0,3
47,26,25,6,50,33,29,7,0,0,1,1,2
47,26,25,6,115,32,33,10,0,0,1,0,3
47,26,25,6,61,37,15,2,0,0,1,0,3
47,26,25,6,79,27,36,7,1,0,1,0,3
47,26,25,6,48,10,33,4,0,0,1,0,3
